"","id","Q1","RQ1","Q2a1","Q2a2","MQ2A2_61","RQ2A2","Q2B","Q2A2_14","MQ2A2_1461","RQ2A2_14","Q3","Q3B1","Q3B2","Q3B3","Q4A01","Q4A02","Q4A03","Q4A04","Q4A05","Q4A06","Q4A07","Q4A08","Q4A09","Q4A10","Q4A11","Q4A12","Q4A13","Q4A14","Q4A15","Q4A16","Q4A17","Q5A01","Q5A02","Q5A03","Q5A04","Q5A05","Q5A06","Q5A07","Q5A08","Q5A09","Q5A10","Q5A11","Q5A12","Q5A13","Q5A14","Q5A15","Q5A16","Q5A17","KWON1","KWON2","KWON3","KWON4","KWON5","KWON6","KWON7","KWON8","총액1인TOT","총액1인MIS","C총액1인TOT","DAY평균T","DAY평균","RDAY평균","Q7","Q8","Q9","D_MON","D_BUN","D_NAT","D_SEX","D_AGE","D_MOK","D_ENT","D_PLA","D_Q1","D_TYP"
"40",539,2,"2회",21,22,22,"11~30일","포함된 일정이다",8,8,"8~10일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,"울산",NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,"경상도",NA,NA,3500,3500,"3000$ 초과- 5000$ 이하",159.090909090909,159.090909090909,"100$ 초과 ~ 300$ 이하","② 대체로 불만족","④ 대체로 그렇다","⑤ 매우 그렇다","1월","1분기","미국","남성","51-60세","사업또는전문활동","자가격리포함","인천공항T2","2회","    개   별    여   행"
"41",540,4,"4회 이상",359,360,NA,"91일 이상","포함되지 않은 일정이다",360,NA,"91일 이상","친구/친지 방문","패션, 유행 등 세련된 현대 문화 체험",NA,NA,"식도락 관광",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,NA,NA,NA,4539.51,4539.51,"3000$ 초과- 5000$ 이하",12.60975,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","중국","여성","21-30세","친구/친지방문","자가격리미포함","인천공항T1","4회이상",NA
"42",542,1,"1회",25,26,26,"11~30일","포함된 일정이다",12,12,"11~30일","여가/위락/휴식","여행가능한 여가시간","경제적인 여행비용","역사/문화유적/전통문화 체험",NA,"쇼핑",NA,"고궁/역사 유적지 방문","전통문화체험",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,3000,3000,"2000$ 초과- 3000$ 이하",115.384615384615,115.384615384615,"100$ 초과 ~ 300$ 이하","④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","미국","남성","31-40세","여가/위락/휴식","자가격리포함","인천공항T2","1회",NA
"43",553,1,"1회",30,31,31,"31~60일","포함되지 않은 일정이다",31,31,"31~60일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경북",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경상도",NA,NA,2000,2000,"1000$ 초과- 2000$ 이하",64.5161290322581,64.5161290322581,"50$ 초과 ~ 100$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","대만","남성","31-40세","사업또는전문활동","자가격리미포함","인천공항T2","1회",NA
"44",557,1,"1회",69,70,NA,"61~90일","포함된 일정이다",56,56,"31~60일","사업 또는 전문활동",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,"충남",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,907.902,907.902,"1000$ 이하",12.9700285714286,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","④ 대체로 그렇다","1월","1분기","베트남","남성","21-30세","사업또는전문활동","자가격리포함","인천공항T1","1회",NA
"45",561,7,"4회 이상",299,300,NA,"91일 이상","포함된 일정이다",286,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,"고궁/역사 유적지 방문","전통문화체험",NA,NA,NA,NA,NA,NA,NA,"스포츠/레포츠 관람 및 참가 비즈니스 활동",NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"광주",NA,NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,13959,NA,"10000$ 초과",46.53,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","중국","남성","21-30세","교육","자가격리포함","인천공항T1","4회이상",NA
"46",563,5,"4회 이상",300,301,NA,"91일 이상","포함되지 않은 일정이다",301,NA,"91일 이상","친구/친지 방문","기타",NA,NA,NA,NA,"자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충북",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,5000,5000,"3000$ 초과- 5000$ 이하",16.6112956810631,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","미국","남성","21-30세","친구/친지방문","자가격리미포함","인천공항T2","4회이상",NA
"47",566,70,"4회 이상",335,336,NA,"91일 이상","포함되지 않은 일정이다",336,NA,"91일 이상","여가/위락/휴식","자연 풍경 감상","쇼핑","음식/미식 탐방","식도락 관광","쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,16490,NA,"10000$ 초과",49.077380952381,NA,NA,"③ 보통","④ 대체로 그렇다","⑤ 매우 그렇다","1월","1분기","일본","여성","61세이상","여가/위락/휴식","자가격리미포함","인천공항T2","4회이상",NA
"48",568,10,"4회 이상",30,31,31,"31~60일","포함된 일정이다",17,17,"11~30일","친구/친지 방문","여행가능한 여가시간",NA,NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,"박물관, 전시관 관람",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전남",NA,"서울","경기도",NA,NA,NA,NA,"전라도",NA,4000,4000,"3000$ 초과- 5000$ 이하",129.032258064516,129.032258064516,"100$ 초과 ~ 300$ 이하","④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","캐나다","남성","31-40세","친구/친지방문","자가격리포함","인천공항T1","4회이상",NA
"49",574,1,"1회",360,361,NA,"91일 이상","포함되지 않은 일정이다",361,NA,"91일 이상","사업 또는 전문활동",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,NA,NA,NA,NA,NA,7263.216,7263.216,"5000$ 초과- 10000$ 이하",20.1197119113573,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","필리핀","남성","31-40세","사업또는전문활동","자가격리미포함","인천공항T1","1회",NA
"50",575,6,"4회 이상",179,180,NA,"91일 이상","포함된 일정이다",166,NA,"91일 이상","친구/친지 방문","쇼핑","음식/미식 탐방",NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,7263.216,7263.216,"5000$ 초과- 10000$ 이하",40.3512,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","중국","남성","51-60세","친구/친지방문","자가격리포함","인천공항T1","4회이상",NA
"51",578,10,"4회 이상",109,110,NA,"91일 이상","포함된 일정이다",96,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,"뷰티/의료관광",NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,9306,9306,"5000$ 초과- 10000$ 이하",84.6,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","중국","여성","31-40세","교육","자가격리포함","인천공항T1","4회이상","    개   별    여   행"
"52",587,4,"4회 이상",299,300,NA,"91일 이상","포함되지 않은 일정이다",300,NA,"91일 이상","사업 또는 전문활동",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문",NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,"충남",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,9079.02,9079.02,"5000$ 초과- 10000$ 이하",30.2634,NA,NA,"④ 대체로 만족","③ 보통","④ 대체로 그렇다","1월","1분기","중국","여성","31-40세","사업또는전문활동","자가격리미포함","인천공항T1","4회이상",NA
"53",588,1,"1회",49,50,50,"31~60일","포함되지 않은 일정이다",50,50,"31~60일","사업 또는 전문활동",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,NA,NA,NA,NA,NA,7444.8,7444.8,"5000$ 초과- 10000$ 이하",148.896,148.896,"100$ 초과 ~ 300$ 이하","④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","중국","남성","31-40세","사업또는전문활동","자가격리미포함","인천공항T1","1회",NA
"54",589,10,"4회 이상",329,330,NA,"91일 이상","포함되지 않은 일정이다",330,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,10531.6632,NA,"10000$ 초과",31.9141309090909,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","중국","여성","21-30세","교육","자가격리미포함","인천공항T1","4회이상",NA
"55",590,18,"4회 이상",329,330,NA,"91일 이상","포함되지 않은 일정이다",330,NA,"91일 이상","친구/친지 방문","음식/미식 탐방","쇼핑","자국과의 이동 거리","식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,1003.23171,1003.23171,"1000$ 초과- 2000$ 이하",3.04009609090909,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","중국","여성","21-30세","친구/친지방문","자가격리미포함","인천공항T1","4회이상",NA
"56",593,10,"4회 이상",59,60,60,"31~60일","포함된 일정이다",46,46,"31~60일","친구/친지 방문","기타",NA,NA,"식도락 관광",NA,"자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,"뷰티/의료관광",NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,1815.804,1815.804,"1000$ 초과- 2000$ 이하",30.2634,30.2634,"50$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","중국","여성","61세이상","친구/친지방문","자가격리포함","인천공항T1","4회이상",NA
"57",594,30,"4회 이상",329,330,NA,"91일 이상","포함되지 않은 일정이다",330,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상",NA,NA,"박물관, 전시관 관람",NA,NA,"연극, 뮤지컬, 발레 등 공연 관람 및 지역 축제 참여",NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,"충북",NA,NA,NA,NA,NA,NA,"부산",NA,NA,NA,"제주","서울",NA,NA,NA,"충청도","경상도",NA,"제주",6082.9434,6082.9434,"5000$ 초과- 10000$ 이하",18.4331618181818,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","중국","남성","21-30세","교육","자가격리미포함","인천공항T1","4회이상",NA
"58",595,11,"4회 이상",239,240,NA,"91일 이상","포함된 일정이다",226,NA,"91일 이상","교육",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,NA,NA,NA,NA,"충북",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,5810.5728,5810.5728,"5000$ 초과- 10000$ 이하",24.21072,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","중국","남성","31-40세","교육","자가격리포함","인천공항T1","4회이상",NA
"59",596,1,"1회",150,151,NA,"91일 이상","포함된 일정이다",137,NA,"91일 이상","교육",NA,NA,NA,NA,NA,"자연경관 감상","고궁/역사 유적지 방문",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,"대구",NA,"부산","광주",NA,"전남","제주","서울","경기도",NA,NA,NA,"경상도","전라도","제주",3687.9,3687.9,"3000$ 초과- 5000$ 이하",24.423178807947,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","프랑스","여성","21-30세","교육","자가격리포함","인천공항T2","1회",NA
"60",598,10,"4회 이상",329,330,NA,"91일 이상","포함되지 않은 일정이다",330,NA,"91일 이상","교육",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울","경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,NA,NA,NA,NA,NA,27691.011,NA,"10000$ 초과",83.9121545454546,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","중국","여성","21-30세","교육","자가격리미포함","인천공항T1","4회이상",NA
"61",600,6,"4회 이상",329,330,NA,"91일 이상","포함되지 않은 일정이다",330,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,"K-POP/한류스타 관련 공연장 방문",NA,NA,NA,"유흥/오락",NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,17061,NA,"10000$ 초과",51.7,NA,NA,"③ 보통","④ 대체로 그렇다","③ 보통","1월","1분기","중국","여성","21-30세","교육","자가격리미포함","인천공항T1","4회이상",NA
"62",602,10,"4회 이상",329,330,NA,"91일 이상","포함되지 않은 일정이다",330,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문","전통문화체험",NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,NA,NA,NA,11802.726,NA,"10000$ 초과",35.7658363636364,NA,NA,"⑤ 매우 만족","④ 대체로 그렇다","⑤ 매우 그렇다","1월","1분기","중국","여성","21-30세","교육","자가격리미포함","인천공항T1","4회이상",NA
"63",603,4,"4회 이상",363,364,NA,"91일 이상","포함되지 않은 일정이다",364,NA,"91일 이상","교육",NA,NA,NA,"식도락 관광","쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"연수/교육/연구",NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,11348.775,NA,"10000$ 초과",31.1779532967033,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","중국","여성","21-30세","교육","자가격리미포함","인천공항T1","4회이상",NA
"64",610,6,"4회 이상",10,11,11,"11~30일","포함되지 않은 일정이다",11,11,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,2458.6,2458.6,"2000$ 초과- 3000$ 이하",223.509090909091,223.509090909091,"100$ 초과 ~ 300$ 이하","⑤ 매우 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","독일","남성","41-50세","사업또는전문활동","자가격리미포함","인천공항T1","4회이상",NA
"65",611,5,"4회 이상",9,10,10,"8~10일","포함되지 않은 일정이다",10,10,"8~10일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,2458.6,2458.6,"2000$ 초과- 3000$ 이하",245.86,245.86,"100$ 초과 ~ 300$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","독일","남성","31-40세","사업또는전문활동","자가격리미포함","인천공항T1","4회이상",NA
"66",612,2,"2회",9,10,10,"8~10일","포함되지 않은 일정이다",10,10,"8~10일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,2458.6,2458.6,"2000$ 초과- 3000$ 이하",245.86,245.86,"100$ 초과 ~ 300$ 이하","⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","독일","남성","41-50세","사업또는전문활동","자가격리미포함","인천공항T1","2회",NA
"67",613,1,"1회",59,60,60,"31~60일","포함되지 않은 일정이다",60,60,"31~60일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,998.6922,998.6922,"1000$ 이하",16.64487,16.64487,"50$ 이하","④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","중국","여성","31-40세","사업또는전문활동","자가격리미포함","인천공항T1","1회","    개   별    여   행"
"68",614,2,"2회",24,25,25,"11~30일","포함되지 않은 일정이다",25,25,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,"대전",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,4500,4500,"3000$ 초과- 5000$ 이하",180,180,"100$ 초과 ~ 300$ 이하","⑤ 매우 만족","④ 대체로 그렇다","⑤ 매우 그렇다","1월","1분기","독일","남성","31-40세","사업또는전문활동","자가격리미포함","인천공항T1","2회","    개   별    여   행"
"69",615,1,"1회",74,75,NA,"61~90일","포함되지 않은 일정이다",75,NA,"61~90일","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,9986.922,9986.922,"5000$ 초과- 10000$ 이하",133.15896,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","중국","여성","21-30세","사업또는전문활동","자가격리미포함","인천공항T1","1회","    개   별    여   행"
"70",617,4,"4회 이상",14,15,15,"11~30일","포함되지 않은 일정이다",15,15,"11~30일","사업 또는 전문활동",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"광주",NA,NA,NA,NA,NA,NA,NA,NA,NA,"전라도",NA,2458.6,2458.6,"2000$ 초과- 3000$ 이하",163.906666666667,163.906666666667,"100$ 초과 ~ 300$ 이하","④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","독일","남성","41-50세","사업또는전문활동","자가격리미포함","인천공항T1","4회이상",NA
"71",633,4,"4회 이상",120,121,NA,"91일 이상","포함된 일정이다",107,NA,"91일 이상","친구/친지 방문","기타",NA,NA,NA,"쇼핑","자연경관 감상",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기",NA,"강원",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","경기도",NA,"강원도",NA,NA,NA,NA,3631.608,3631.608,"3000$ 초과- 5000$ 이하",30.0132892561983,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","독일","여성","31-40세","친구/친지방문","자가격리포함","인천공항T1","4회이상",NA
"72",647,1,"1회",210,211,NA,"91일 이상","포함된 일정이다",197,NA,"91일 이상","사업 또는 전문활동",NA,NA,NA,NA,"쇼핑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"경기도",NA,NA,NA,NA,NA,NA,7000,7000,"5000$ 초과- 10000$ 이하",33.175355450237,NA,NA,"④ 대체로 만족","④ 대체로 그렇다","④ 대체로 그렇다","1월","1분기","미국","여성","21-30세","사업또는전문활동","자가격리포함","인천공항T2","1회",NA
"73",657,1,"1회",359,360,NA,"91일 이상","포함되지 않은 일정이다",360,NA,"91일 이상","사업 또는 전문활동",NA,NA,NA,"식도락 관광","쇼핑","자연경관 감상","고궁/역사 유적지 방문",NA,"박물관, 전시관 관람",NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,NA,"경기",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"전북",NA,"제주",NA,"경기도",NA,NA,NA,NA,"전라도","제주",7891,7891,"5000$ 초과- 10000$ 이하",21.9194444444444,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","캐나다","여성","21-30세","사업또는전문활동","자가격리미포함","인천공항T1","1회","    A I R   -  T  E  L"
"74",658,6,"4회 이상",60,61,NA,"61~90일","포함된 일정이다",47,47,"31~60일","종교 및 순례",NA,NA,NA,NA,NA,NA,NA,"전통문화체험",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"기타",NA,NA,NA,NA,"대전",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"충청도",NA,NA,NA,1500,1500,"1000$ 초과- 2000$ 이하",24.5901639344262,NA,NA,"④ 대체로 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","미국","남성","21-30세","종교및순례","자가격리포함","인천공항T1","4회이상",NA
"75",659,2,"2회",90,91,NA,"91일 이상","포함된 일정이다",77,NA,"61~90일","교육",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"업무수행",NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울",NA,NA,NA,NA,NA,NA,NA,2723.706,2723.706,"2000$ 초과- 3000$ 이하",29.9308351648352,NA,NA,"⑤ 매우 만족","⑤ 매우 그렇다","⑤ 매우 그렇다","1월","1분기","태국","남성","31-40세","교육","자가격리포함","인천공항T2","2회",NA
